City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
325,malango,-2.9627,119.9001,26.56,69,74,1.98,ID,1722488397
326,barra de santo antonio,-9.4047,-35.5072,22.6,77,1,5.59,BR,1722488399
327,labuan,5.2767,115.2417,32.2,66,40,0.51,MY,1722488400
328,malanje,-9.5402,16.341,15.58,85,7,1.39,AO,1722488401
329,letterkenny,54.95,-7.7333,11.6,98,100,1.97,IE,1722488403
330,mutuali,-14.8706,37.0044,16.39,72,5,1.07,MZ,1722488404
331,aldan,58.6031,125.3894,13.08,47,77,2.99,RU,1722488405
332,cannonvale,-20.2833,148.7,21.44,67,21,8.07,AU,1722488407
333,zambezi,-13.5432,23.1047,12.61,29,1,3.34,ZM,1722488408
334,berezovyy,51.6667,135.7,18.05,89,100,2.51,RU,1722488410
335,mezhdurechenskiy,59.6,65.9333,22.44,69,31,3.08,RU,1722488411
336,dongola,19.1667,30.4833,31.23,53,13,6.0,SD,1722488412
337,alto barinas,8.5931,-70.2261,22.44,87,100,0.98,VE,1722488414
338,mar del plata,-38.0023,-57.5575,13.07,89,0,4.47,AR,1722488407
339,santa marta,11.2408,-74.199,29.38,76,20,2.57,CO,1722488044
340,sorong,-0.8833,131.25,29.64,68,90,3.36,ID,1722488417
341,palmer,42.1584,-72.3287,23.38,82,75,2.06,US,1722488418
342,hoquiam,46.9809,-123.8893,16.63,86,0,1.4,US,1722488419
343,shimoda,34.6667,138.95,31.2,73,93,3.88,JP,1722488421
344,luorong,24.4058,109.6086,29.82,79,90,6.8,CN,1722488422
345,qala i naw,34.9874,63.1289,31.43,19,0,3.0,AF,1722488423
346,callao,-12.0667,-77.15,16.16,88,40,3.6,PE,1722488230
347,flying fish cove,-10.4217,105.6791,26.82,78,100,5.66,CX,1722488425
348,novodvinsk,64.4165,40.8122,14.86,73,97,1.4,RU,1722488427
349,bathsheba,13.2167,-59.5167,25.34,94,20,0.51,BB,1722488428
350,acarau,-2.8856,-40.12,25.3,81,30,7.21,BR,1722488429
351,lorengau,-2.0226,147.2712,29.58,71,8,5.04,PG,1722488430
352,spencer,43.1414,-95.1444,19.75,90,99,3.63,US,1722488431
353,hedaru,-4.5,37.9,18.79,78,83,2.87,TZ,1722488433
354,mersa matruh,31.3525,27.2453,27.11,78,0,2.57,EG,1722488434
355,moron,-34.6534,-58.6198,16.94,88,100,8.05,AR,1722488311
356,nemuro,43.3236,145.575,17.41,92,100,4.23,JP,1722488436
357,deoranian,28.6333,79.4833,30.35,58,46,0.64,IN,1722488437
358,albertina,-22.2008,-46.6158,15.87,69,94,3.26,BR,1722488438
359,praia da vitoria,38.7333,-27.0667,21.53,94,20,2.5,PT,1722488440
360,kodiak,57.79,-152.4072,14.5,70,16,1.68,US,1722488441
361,newman,37.3138,-121.0208,26.24,68,51,3.07,US,1722488442
362,oued el abtal,35.456,0.6878,28.83,39,2,1.93,DZ,1722488443
